ar_revenue,ar_total_expenses,ar_sale_cost,ar_selling_expenses,ar_management_expenses,ar_sale_profit,ar_balance_of_rvns_and_expns,ar_profit_before_tax,ar_taxes,ar_other_profit_and_losses,ar_net_profit,ab_immobilized_assets,ab_mobile_current_assets,ab_inventory,ab_accounts_receivable,ab_other_current_assets,ab_cash_and_securities,ab_losses,ab_own_capital,ab_borrowed_capital,ab_long_term_liabilities,ab_short_term_borrowing,ab_accounts_payable,ab_other_borrowings,bus_age,ogrn_age,adr_actual_age,head_actual_age,cap_actual_age,ul_capital_sum,ul_founders_cnt,ul_branch_cnt,ul_strategic_flg,ul_systematizing_flg,record_id,ul_staff_range,lgd
60314000.0,59099000.0,59099000.0,0.0,0.0,1215000.0,-795000.0,420000.0,84000.0,0.0,336000.0,0.0,19430000.0,8960000.0,10470000.0,0.0,850000.0,336000.0,7968000.0,15460000.0,0.0,6000000.0,4656000.0,4804000.0,182,136,25,25,25,6507100.0,2,0,0,0,149798,[1-100],0.3680555555555556
307000.0,278000.0,278000.0,0.0,0.0,29000.0,0.0,29000.0,3000.0,0.0,26000.0,0.0,75000.0,75000.0,0.0,0.0,0.0,26000.0,50000.0,25000.0,0.0,0.0,25000.0,0.0,39,39,24,24,24,50000.0,1,0,0,0,182959,[1-100],0.38259246557853377
,,,,,,,,,,,,,,,,,,,,,,,,11,11,12,12,12,10000.0,1,0,0,0,241984,[1-100],0.9472222222222222
,,,,,,,,,,,,,,,,,,,,,,,,82,82,17,17,17,10000.0,1,0,0,0,161384,[1-100],0.7152777777777778
11516000.0,10161000.0,10161000.0,0.0,0.0,1355000.0,-74000.0,1281000.0,257000.0,0.0,1024000.0,0.0,8911000.0,7496000.0,1415000.0,0.0,1000.0,1024000.0,122000.0,8602000.0,0.0,3139000.0,5463000.0,0.0,52,52,2,2,2,11100.0,1,0,0,0,265936,[1-100],0.37777777777777777
110842000.0,107141000.0,107141000.0,0.0,0.0,3701000.0,-2975000.0,726000.0,125000.0,0.0,601000.0,0.0,21411000.0,12838000.0,8573000.0,0.0,262000.0,601000.0,4541000.0,18551000.0,0.0,11901000.0,6650000.0,0.0,56,56,19,19,19,3000000.0,1,0,0,0,7846,[1-100],0.3222222222222222
130872000.0,128669000.0,128669000.0,0.0,0.0,2203000.0,-1353000.0,850000.0,160000.0,0.0,690000.0,0.0,27511000.0,10300000.0,17211000.0,0.0,1144000.0,690000.0,5217000.0,15331000.0,0.0,3496000.0,11835000.0,0.0,82,82,1,1,1,5000000.0,1,0,0,0,167856,[1-100],0.7152777777777778
,,,,,,,,,,,,,,,,,,,,,,,,37,37,16,16,16,45806574.0,1,0,0,0,73476,[1-100],0.5861111111111111
,,,,,,,,,,,,,,,,,,,,,,,,22,22,22,22,22,10000.0,1,0,0,0,16650,[1-100],1.0
14397000.0,14233000.0,14233000.0,0.0,0.0,164000.0,-143000.0,21000.0,39000.0,0.0,-18000.0,0.0,5061000.0,4198000.0,863000.0,0.0,33000.0,-18000.0,-1843000.0,4408000.0,0.0,980000.0,3428000.0,0.0,39,39,4,4,4,10000.0,2,0,0,0,145232,[1-100],0.19455832058501366
,,,,,,,,,,,,,,,,,,,,,,,,46,46,6,6,6,20000.0,2,0,0,0,142407,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,43,43,9,9,9,12000.0,1,0,0,0,155943,[1-100],0.5027777777777778
,,,,,,,,,,,,,,,,,,,,,,,,25,25,5,5,5,10000.0,1,0,0,0,262645,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,30,30,3,3,3,1070170.0,1,0,0,0,216007,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,27,27,23,23,23,10000.0,2,0,0,0,254218,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,13,13,6,6,6,10000.0,1,0,0,0,71911,[1-100],0.9194444444444444
,,,,,,,,,,,,,,,,,,,,,,,,29,29,10,10,10,20000.0,2,0,0,0,270746,[1-100],0.6972222222222222
21643000.0,15230000.0,15230000.0,0.0,0.0,6413000.0,-11427000.0,-5014000.0,0.0,0.0,-5014000.0,0.0,20121000.0,18659000.0,1462000.0,0.0,496000.0,-5014000.0,19398000.0,10065000.0,0.0,4452000.0,5613000.0,0.0,272,139,13,13,13,110000.0,5,0,0,0,173404,[1-100],0.05555555555555558
3427000.0,3653000.0,3653000.0,0.0,0.0,-226000.0,232000.0,6000.0,0.0,0.0,6000.0,0.0,2222000.0,2222000.0,0.0,0.0,0.0,6000.0,9244000.0,0.0,0.0,0.0,0.0,0.0,252,135,2,2,2,69500.0,7,0,0,0,201923,[1-100],0.125
,,,,,,,,,,,,,,,,,,,,,,,,50,50,27,27,27,10000.0,2,0,0,0,95602,[1-100],1.0
3565000.0,3333000.0,3333000.0,0.0,0.0,232000.0,-165000.0,67000.0,13000.0,0.0,54000.0,0.0,4883000.0,2763000.0,2120000.0,0.0,1000.0,54000.0,348000.0,4574000.0,0.0,3884000.0,644000.0,46000.0,94,94,25,25,25,10000.0,1,0,0,0,46333,[1-100],0.6736111111111112
,,,,,,,,,,,,,,,,,,,,,,,,85,85,2,2,2,10000.0,1,0,0,0,66245,[1-100],0.0
173768000.0,157343000.0,124018000.0,33325000.0,0.0,16425000.0,-7452000.0,8973000.0,1795000.0,1614000.0,8792000.0,9486000.0,76771000.0,73584000.0,3187000.0,0.0,5485000.0,5564000.0,13727000.0,78015000.0,0.0,40741000.0,37052000.0,222000.0,117,117,3,3,3,10000.0,2,0,0,0,157940,[1-100],0.59375
2027000.0,2003000.0,1632000.0,371000.0,0.0,24000.0,0.0,24000.0,0.0,0.0,24000.0,10000.0,24000.0,24000.0,0.0,0.0,0.0,24000.0,34000.0,0.0,0.0,0.0,0.0,0.0,38,38,2,2,2,10000.0,1,0,0,0,10950,[1-100],0.29035903874096525
2408000.0,1867000.0,1867000.0,0.0,0.0,541000.0,-11000.0,530000.0,0.0,0.0,530000.0,0.0,1535000.0,1535000.0,0.0,0.0,28000.0,530000.0,143000.0,1563000.0,0.0,1528000.0,35000.0,0.0,53,53,16,16,16,143000.0,1,0,0,0,9001,[1-100],0.2819423130264408
15008000.0,14852000.0,14852000.0,0.0,0.0,156000.0,-58000.0,98000.0,28000.0,0.0,70000.0,0.0,8666000.0,3788000.0,4878000.0,0.0,150000.0,70000.0,-436000.0,8266000.0,0.0,2864000.0,5402000.0,0.0,45,45,17,17,17,10000.0,1,0,0,0,126047,[1-100],0.19252726074230497
,,,,,,,,,,,,,,,,,,,,,,,,9,9,8,8,8,10000.0,1,0,0,0,183895,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,100,100,4,4,4,10000.0,1,0,0,0,265897,[1-100],0.6527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,25,25,1,1,1,10000.0,2,0,0,0,162692,[1-100],0.7527777777777778
39287000.0,36739000.0,36739000.0,0.0,0.0,2548000.0,-716000.0,1832000.0,198000.0,0.0,1634000.0,0.0,16305000.0,14436000.0,1869000.0,0.0,202000.0,1634000.0,3647000.0,12860000.0,0.0,12287000.0,573000.0,0.0,50,50,21,21,21,10000.0,2,0,0,0,198889,[1-100],0.14550263801529062
,,,,,,,,,,,,,,,,,,,,,,,,51,51,1,1,1,11000.0,1,0,0,0,62615,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,36,36,2,2,2,10000.0,1,0,0,0,215603,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,39,39,2,2,2,10000.0,1,0,0,0,123864,[1-100],0.5583333333333333
12454000.0,7319000.0,7319000.0,0.0,0.0,5135000.0,-2890000.0,2245000.0,0.0,0.0,2245000.0,0.0,11946000.0,8053000.0,3893000.0,0.0,29000.0,2245000.0,2853000.0,11545000.0,0.0,8456000.0,3089000.0,0.0,44,44,25,25,25,10000.0,1,0,0,0,37622,[1-100],0.20164287057371078
,,,,,,,,,,,,,,,,,,,,,,,,76,76,27,27,27,10000.0,1,0,0,0,46991,[1-100],0.7361111111111112
18501000.0,17037000.0,17037000.0,0.0,0.0,1464000.0,-1340000.0,124000.0,29000.0,0.0,95000.0,23928000.0,18259000.0,13519000.0,4740000.0,0.0,4929000.0,95000.0,48000.0,47068000.0,15423000.0,13304000.0,18105000.0,236000.0,79,79,5,5,5,10000.0,1,0,0,0,93689,[1-100],0.7256944444444444
42812000.0,42798000.0,42798000.0,0.0,0.0,14000.0,360000.0,374000.0,88000.0,0.0,286000.0,0.0,17180000.0,11874000.0,5306000.0,0.0,435000.0,286000.0,1429000.0,16671000.0,0.0,823000.0,15848000.0,0.0,90,90,27,27,27,10000.0,2,0,0,0,207864,[1-100],0.6875
6459000.0,5647000.0,5647000.0,0.0,0.0,812000.0,0.0,812000.0,0.0,0.0,812000.0,0.0,1434000.0,1434000.0,0.0,0.0,0.0,812000.0,1362000.0,72000.0,0.0,40000.0,32000.0,0.0,35,35,8,8,8,549800.0,2,0,0,0,248726,[1-100],0.23372693977638537
,,,,,,,,,,,,,,,,,,,,,,,,127,127,22,22,22,10000.0,1,0,0,0,10856,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,258,136,2,2,2,0.0,5,0,0,0,64665,[1-100],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,34,34,5,5,5,15000.0,1,0,0,0,4762,[1-100],1.0
220000.0,115000.0,115000.0,0.0,0.0,105000.0,0.0,105000.0,0.0,0.0,105000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,105000.0,10000.0,0.0,0.0,0.0,0.0,0.0,72,72,25,25,25,10000.0,2,0,0,0,203048,[1-100],0.3988756692610085
18993000.0,16468000.0,14795000.0,1673000.0,0.0,2525000.0,-2414000.0,111000.0,22000.0,0.0,89000.0,16210000.0,44481000.0,22390000.0,21756000.0,335000.0,196000.0,89000.0,163000.0,60724000.0,33700000.0,10576000.0,16448000.0,0.0,29,29,12,12,12,10000.0,1,0,0,0,88127,[1-100],0.18101985824435018
,,,,,,,,,,,,,,,,,,,,,,,,29,29,19,19,19,10000.0,1,0,0,0,255020,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,20,20,2,2,2,12500.0,1,0,0,0,240131,[1-100],0.8222222222222222
,,,,,,,,,,,,,,,,,,,,,,,,14,14,8,8,8,300000.0,1,0,0,0,38664,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,7,7,4,4,4,10000.0,1,0,0,0,192146,[1-100],0.9027777777777778
13564000.0,12774000.0,12314000.0,0.0,460000.0,790000.0,-536000.0,254000.0,51000.0,0.0,203000.0,8350000.0,8973000.0,6900000.0,1918000.0,155000.0,2096000.0,203000.0,951000.0,18466000.0,0.0,8218000.0,10199000.0,49000.0,123,123,30,30,30,10000.0,1,0,0,0,251503,[1-100],0.5729166666666667
2175000.0,2116000.0,2116000.0,0.0,0.0,59000.0,-16000.0,43000.0,9000.0,0.0,34000.0,0.0,986000.0,352000.0,634000.0,0.0,0.0,34000.0,43000.0,356000.0,0.0,0.0,356000.0,0.0,20,20,20,20,20,10000.0,1,0,0,0,24116,[1-100],0.28691533841727923
,,,,,,,,,,,,,,,,,,,,,,,,18,18,11,11,11,10000.0,1,0,0,0,238211,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,10000.0,1,0,0,0,223358,[1-100],1.0
6789000.0,6615000.0,6615000.0,0.0,0.0,174000.0,-188000.0,-14000.0,26000.0,0.0,-40000.0,0.0,4277000.0,1408000.0,2869000.0,0.0,0.0,-40000.0,5000.0,1979000.0,0.0,634000.0,1345000.0,0.0,44,44,5,5,5,20000.0,1,0,0,0,154117,[1-100],0.2312919698028426
45946000.0,42461000.0,35661000.0,0.0,6800000.0,3485000.0,-3213000.0,272000.0,0.0,0.0,272000.0,0.0,40295000.0,19647000.0,17533000.0,3115000.0,12002000.0,272000.0,551000.0,51746000.0,0.0,39907000.0,11839000.0,0.0,141,141,5,5,5,14000.0,2,0,0,0,109416,[1-100],0.0
13967000.0,13595000.0,13595000.0,0.0,0.0,372000.0,-35000.0,337000.0,25000.0,0.0,312000.0,0.0,4306000.0,3074000.0,1232000.0,0.0,49000.0,312000.0,4700000.0,10789000.0,0.0,1917000.0,8837000.0,35000.0,82,82,2,2,2,58500.0,3,0,0,0,12943,[1-100],0.7152777777777778
,,,,,,,,,,,,,,,,,,,,,,,,97,97,6,6,6,10000.0,1,0,0,0,225038,[1-100],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,269,18,11,11,11,10000.0,2,0,0,0,207939,[1-100],0.06597222222222221
345000.0,284000.0,284000.0,0.0,0.0,61000.0,0.0,61000.0,12000.0,0.0,49000.0,0.0,274000.0,191000.0,83000.0,0.0,0.0,49000.0,60000.0,225000.0,0.0,0.0,225000.0,0.0,25,25,26,26,26,10000.0,1,0,0,0,61216,[1-100],0.7527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,10000.0,2,0,0,0,48770,[1-100],0.9166666666666666
8061000.0,7773000.0,7773000.0,0.0,0.0,288000.0,-57000.0,231000.0,46000.0,0.0,185000.0,0.0,1496000.0,0.0,1496000.0,0.0,3000.0,185000.0,359000.0,3097000.0,0.0,506000.0,2441000.0,150000.0,60,60,23,23,23,10000.0,1,0,0,0,80273,[1-100],0.2228999529937492
,,,,,,,,,,,,,,,,,,,,,,,,35,35,28,28,28,10000.0,1,0,0,0,89127,[1-100],1.0
218517000.0,214456000.0,214456000.0,0.0,0.0,4061000.0,-2442000.0,1619000.0,324000.0,0.0,1295000.0,0.0,22445000.0,9728000.0,12717000.0,0.0,6007000.0,1295000.0,1941000.0,7750000.0,0.0,5132000.0,2249000.0,369000.0,96,96,10,10,10,10000.0,2,0,0,0,52482,[1-100],0.6666666666666667
5585000.0,5440000.0,5440000.0,0.0,0.0,145000.0,-50000.0,95000.0,19000.0,0.0,76000.0,0.0,2263000.0,1715000.0,548000.0,0.0,0.0,76000.0,86000.0,522000.0,0.0,464000.0,58000.0,0.0,247,138,8,8,8,10000.0,2,0,0,0,233747,[1-100],0.14236111111111116
,,,,,,,,,,,,,,,,,,,,,,,,14,14,2,2,2,12500.0,1,0,0,0,43708,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,71,71,24,24,24,10000.0,4,0,0,0,175466,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,10000.0,1,0,0,0,12519,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,98,98,2,2,2,20000.0,1,0,0,0,224055,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,27,27,2,2,2,40000.0,3,0,0,0,27928,[1-100],0.725
,,,,,,,,,,,,,,,,,,,,,,,,175,138,3,3,3,10000.0,1,0,0,0,256582,[1-100],0.0
10222000.0,9368000.0,9368000.0,0.0,0.0,854000.0,0.0,854000.0,0.0,0.0,854000.0,0.0,1017000.0,628000.0,389000.0,0.0,57000.0,854000.0,484000.0,307000.0,0.0,290000.0,17000.0,0.0,90,90,22,22,22,20148.0,2,0,0,0,41494,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,40,40,2,2,2,20000.0,1,0,0,0,54607,[1-100],1.0
35303000.0,34851000.0,34851000.0,0.0,0.0,452000.0,-369000.0,83000.0,63000.0,0.0,20000.0,0.0,18554000.0,1600000.0,16954000.0,0.0,15000.0,20000.0,1847000.0,27103000.0,0.0,5569000.0,21523000.0,11000.0,105,105,15,15,15,10000.0,1,0,0,0,75486,[1-100],0.0
49801000.0,49123000.0,49123000.0,0.0,0.0,678000.0,-259000.0,419000.0,115000.0,0.0,304000.0,0.0,9636000.0,2426000.0,7210000.0,0.0,580000.0,304000.0,314000.0,10420000.0,0.0,1500000.0,8920000.0,0.0,29,29,28,28,28,10000.0,1,0,0,0,38895,[1-100],0.1339143958839748
,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,10000.0,1,0,0,0,111079,[1-100],0.9333333333333333
2945000.0,2887000.0,2887000.0,0.0,0.0,58000.0,-13000.0,45000.0,9000.0,0.0,36000.0,0.0,1460000.0,333000.0,1127000.0,0.0,77000.0,36000.0,47000.0,1490000.0,0.0,24000.0,1466000.0,0.0,37,37,25,25,25,10000.0,1,0,0,0,211949,[1-100],0.2721049128842721
,,,,,,,,,,,,,,,,,,,,,,,,20,20,2,2,2,20000.0,1,0,0,0,68101,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,73,73,25,25,25,10000.0,2,0,0,0,44467,[1-100],0.7465277777777778
141393000.0,140621000.0,140621000.0,0.0,0.0,772000.0,133000.0,905000.0,181000.0,0.0,724000.0,4921000.0,79545000.0,11553000.0,67992000.0,0.0,1358000.0,724000.0,1207000.0,84617000.0,0.0,13000.0,84604000.0,0.0,28,28,15,15,15,10000.0,2,0,0,0,180446,[1-100],0.08292192393894526
,,,,,,,,,,,,,,,,,,,,,,,,30,30,28,28,28,10000.0,1,0,0,0,14606,[1-100],0.6833333333333332
284261000.0,256663000.0,214910000.0,3182000.0,38571000.0,27598000.0,-2609000.0,24989000.0,5318000.0,0.0,19671000.0,27510000.0,62999000.0,40918000.0,22081000.0,0.0,645000.0,19671000.0,53208000.0,37946000.0,7146000.0,12982000.0,17818000.0,0.0,176,146,32,32,32,8400.0,2,0,0,0,79622,(100-500],0.38888888888888884
,,,,,,,,,,,,,,,,,,,,,,,,144,135,5,5,5,20000.0,1,0,0,0,265908,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,29,29,3,3,3,10000.0,1,0,0,0,204163,[1-100],1.0
210461000.0,208952000.0,208952000.0,0.0,0.0,1509000.0,-912000.0,597000.0,377000.0,0.0,220000.0,0.0,93052000.0,54080000.0,38972000.0,0.0,1000.0,220000.0,33726000.0,60851000.0,0.0,38175000.0,22676000.0,0.0,121,121,28,28,28,10000.0,4,0,0,0,132962,(100-500],0.0
14135000.0,11284000.0,11284000.0,0.0,0.0,2851000.0,-210000.0,2641000.0,0.0,0.0,2641000.0,0.0,5333000.0,3713000.0,1620000.0,0.0,596000.0,2641000.0,5459000.0,470000.0,0.0,200000.0,270000.0,0.0,71,71,18,18,18,10000.0,2,0,0,0,72247,[1-100],0.195455793726368
,,,,,,,,,,,,,,,,,,,,,,,,19,19,16,16,16,10000.0,1,0,0,0,239367,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,47,47,27,27,27,10000.0,1,0,0,0,93904,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,33,33,3,3,3,10000.0,3,0,0,0,179059,[1-100],1.0
162116000.0,157638000.0,157638000.0,0.0,0.0,4478000.0,1569000.0,6047000.0,1209000.0,0.0,4838000.0,0.0,33099000.0,13189000.0,19910000.0,0.0,0.0,4838000.0,21601000.0,12494000.0,0.0,11920000.0,574000.0,0.0,96,96,10,10,10,10000.0,1,0,0,0,199910,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,26,26,2,2,2,15000.0,1,0,0,0,102530,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,10000.0,1,0,0,0,106913,[1-100],0.975
121410000.0,118267000.0,106960000.0,11307000.0,0.0,3143000.0,-2467000.0,676000.0,140000.0,0.0,536000.0,186000.0,11078000.0,349000.0,10341000.0,388000.0,2198000.0,536000.0,587000.0,12875000.0,0.0,7489000.0,5386000.0,0.0,19,19,19,19,19,50000.0,2,0,0,0,147783,[1-100],0.09036769494446872
3203000.0,3302000.0,3302000.0,0.0,0.0,-99000.0,-55000.0,-154000.0,3000.0,0.0,-157000.0,0.0,4501000.0,3738000.0,763000.0,0.0,1000.0,-157000.0,4660000.0,1596000.0,0.0,83000.0,1513000.0,0.0,257,137,12,12,12,5162.0,3,0,0,0,250819,[1-100],0.10763888888888884
,,,,,,,,,,,,,,,,,,,,,,,,40,40,14,14,14,10000.0,1,0,0,0,234012,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,26,26,10000.0,2,0,0,0,7774,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,257,133,21,21,21,10500.0,2,0,0,0,271349,[1-100],0.10763888888888884
,,,,,,,,,,,,,,,,,,,,,,,,8,8,9,9,9,10000.0,2,0,0,0,234260,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,3,3,3,17000.0,1,0,0,0,12624,[1-100],1.0
2999000.0,2735000.0,2735000.0,0.0,0.0,264000.0,-49000.0,215000.0,67000.0,0.0,148000.0,0.0,987000.0,316000.0,671000.0,0.0,21000.0,148000.0,760000.0,248000.0,0.0,0.0,248000.0,0.0,98,98,20,20,20,10000.0,1,0,0,0,104328,[1-100],0.0
364243000.0,328540000.0,328540000.0,0.0,0.0,35703000.0,20136000.0,55839000.0,0.0,0.0,55839000.0,415505000.0,319851000.0,136625000.0,183226000.0,0.0,6325000.0,55839000.0,478453000.0,263228000.0,239382000.0,0.0,23846000.0,0.0,257,6,6,6,6,6460850.0,408,0,0,0,108411,[1-100],0.10763888888888884
,,,,,,,,,,,,,,,,,,,,,,,,30,30,2,2,2,100000.0,2,0,0,0,87631,[1-100],0.6833333333333332
2341000.0,2287000.0,2287000.0,0.0,0.0,54000.0,0.0,54000.0,11000.0,0.0,43000.0,0.0,33000.0,0.0,33000.0,0.0,20000.0,43000.0,53000.0,0.0,0.0,0.0,0.0,0.0,22,22,23,23,23,10000.0,1,0,0,0,47145,[1-100],0.2833212406589609
,,,,,,,,,,,,,,,,,,,,,,,,58,58,11,11,11,10000.0,1,0,0,0,212476,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,63,63,9,9,9,36720.0,1,0,0,0,178289,[1-100],0.225
,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,10000.0,1,0,0,0,102384,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,18,18,2,2,2,10000.0,2,0,0,0,241425,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,14,14,13,13,13,100000.0,2,0,0,0,255070,[1-100],1.0
63698000.0,62970000.0,62970000.0,0.0,0.0,728000.0,-44000.0,684000.0,137000.0,0.0,547000.0,0.0,17464000.0,0.0,17464000.0,0.0,0.0,547000.0,1680000.0,15784000.0,0.0,0.0,15784000.0,0.0,45,45,3,3,3,28000.0,1,0,0,0,130561,[1-100],0.475
,,,,,,,,,,,,,,,,,,,,,,,,52,52,6,6,6,10000.0,1,0,0,0,180403,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,75,75,2,2,2,11000.0,2,0,0,0,80685,[1-100],0.7395833333333333
42923000.0,40056000.0,40056000.0,0.0,0.0,2867000.0,-2399000.0,468000.0,93000.0,0.0,375000.0,0.0,57127000.0,19674000.0,37453000.0,0.0,1735000.0,375000.0,13062000.0,46368000.0,0.0,13251000.0,33117000.0,0.0,143,137,6,6,6,10000.0,1,0,0,0,88000,[1-100],0.5034722222222222
,,,,,,,,,,,,,,,,,,,,,,,,76,76,17,17,17,12000.0,1,0,0,0,51802,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,28,28,23,23,23,10000.0,1,0,0,0,153651,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,118,118,25,25,25,10000.0,1,0,0,0,248528,[1-100],0.5902777777777778
6435000.0,8064000.0,8064000.0,0.0,0.0,-1629000.0,2127000.0,498000.0,478000.0,0.0,20000.0,0.0,1330000.0,1321000.0,9000.0,0.0,3000.0,20000.0,589000.0,925000.0,0.0,0.0,925000.0,0.0,245,140,20,20,20,532699.0,11,0,0,0,97750,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,28,28,3,3,3,10000.0,1,0,0,0,152967,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,2,2,2,10000.0,1,0,0,0,4555,[1-100],1.0
5544000.0,5474000.0,5429000.0,0.0,45000.0,70000.0,20000.0,90000.0,14000.0,0.0,76000.0,0.0,310000.0,102000.0,208000.0,0.0,25000.0,76000.0,261000.0,74000.0,0.0,0.0,74000.0,0.0,81,81,2,2,2,10000.0,1,0,0,0,253178,[1-100],0.71875
,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10000.0,1,0,0,0,41918,[1-100],0.9611111111111111
,,,,,,,,,,,,,,,,,,,,,,,,36,36,26,26,26,10000.0,1,0,0,0,262668,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,105,105,16,16,16,15000.0,1,0,0,0,262188,[1-100],0.6354166666666667
,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,10000.0,1,0,0,0,154550,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,16,16,3,3,3,10000.0,2,0,0,0,90827,[1-100],0.8777777777777778
7035000.0,5303000.0,5303000.0,0.0,0.0,1732000.0,-1240000.0,492000.0,0.0,0.0,492000.0,3990000.0,19475000.0,12493000.0,6982000.0,0.0,20000.0,492000.0,7443000.0,16042000.0,10000000.0,6000000.0,42000.0,0.0,247,107,31,31,31,169820.0,1,0,0,0,130763,[1-100],0.14236111111111116
,,,,,,,,,,,,,,,,,,,,,,,,44,44,1,1,1,11000.0,1,0,0,0,72995,[1-100],0.4888888888888888
,,,,,,,,,,,,,,,,,,,,,,,,23,23,22,22,22,10000.0,1,0,0,0,227949,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,65,65,17,17,17,10000.0,1,0,0,0,121582,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,42,42,26,26,26,12000.0,2,0,0,0,215203,[1-100],0.5166666666666666
,,,,,,,,,,,,,,,,,,,,,,,,31,31,23,23,23,19608.0,2,0,0,0,9694,[1-100],0.6694444444444444
,,,,,,,,,,,,,,,,,,,,,,,,143,134,5,5,5,11000.0,1,0,0,0,73830,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,30,30,3,3,3,10000.0,1,0,0,0,250066,[1-100],0.6833333333333332
,,,,,,,,,,,,,,,,,,,,,,,,56,56,25,25,25,10000.0,1,0,0,0,153705,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,52,52,4,4,4,30000.0,1,0,0,0,207171,[1-100],0.37777777777777777
,,,,,,,,,,,,,,,,,,,,,,,,93,93,24,24,24,30000.0,1,0,0,0,215655,[1-100],0.6770833333333333
,,,,,,,,,,,,,,,,,,,,,,,,48,48,6,6,6,10000.0,2,0,0,0,255231,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,23,23,3,3,3,20000.0,2,0,0,0,256041,[1-100],0.7805555555555556
,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,20000.0,1,0,0,0,252973,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,17,17,17,17,17,10000.0,1,0,0,0,144979,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,58,58,15,15,15,10000.0,1,0,0,0,206019,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,61,61,8,8,8,10000.0,1,0,0,0,212414,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,130,130,26,26,26,10000.0,1,0,0,0,162359,[1-100],0.5486111111111112
,,,,,,,,,,,,,,,,,,,,,,,,16,16,4,4,4,10000.0,1,0,0,0,259105,[1-100],0.8777777777777778
,,,,,,,,,,,,,,,,,,,,,,,,19,19,19,19,19,10000.0,1,0,0,0,113717,[1-100],0.8361111111111111
,,,,,,,,,,,,,,,,,,,,,,,,21,21,3,3,3,10000.0,1,0,0,0,209901,[1-100],1.0
